ID,Gene Symbol,RefSeq Transcript ID,Chromosome,DS_Cerebellum_1218,DS_Cerebellum_1389,DS_Cerebellum_1478,DS_Cerebrum_1218,DS_Cerebrum_1389,DS_Cerebrum_1478,DS_Cerebrum_847,Normal-Cerebellum-1390,Normal-Cerebellum-1411,Normal-Cerebellum-1521,Normal-Cerebrum-1390,Normal-Cerebrum-1411,Normal-Cerebrum-1521,Normal-Cerebrum-1565,,,,,,,,,,,,,,
209103_s_at,UFD1L,NM_005659,22,167.575795,136.0657392,151.5804492,183.5742382,182.6338318,201.9773996,170.3372368,117.4888442,188.8216242,162.6232637,162.616545,159.2677108,171.3580108,161.3209309,,,,,,,,,,,,,,
209078_s_at,TXN2,NM_012473,22,79.12654603,79.60735514,76.46778329,83.85646678,88.98622501,85.93476242,88.44263089,76.11612312,94.69588913,90.4770365,86.48632208,89.55734044,86.955187,86.66814403,,,,,,,,,,,,,,
209077_at,TXN2,NM_012473,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208890_s_at,PLXNB2,XM_371474,22,445.7897194,300.1355192,446.646597,404.5909619,431.0883121,351.3609372,254.8526921,546.3152112,490.8710935,518.21619,353.5792816,366.2283474,405.1971887,398.1172781,,,,,,,,,,,,,,
208886_at,H1F0,NM_005318,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208833_s_at,ATXN10,NM_013236,22,1045.226682,855.3910895,1014.884369,1203.816971,1180.268833,1374.889851,1283.973582,1071.784924,1072.677283,919.9680265,1106.969728,694.2493321,990.0652345,995.5984708,,,,,,,,,,,,,,
208832_at,ATXN10,NM_013236,22,266.4885972,255.0453227,318.3368169,262.6612894,277.6338527,308.537163,249.7446857,300.8331115,256.2556579,256.3019067,157.274408,276.3936085,249.7446857,282.0486207,,,,,,,,,,,,,,
208719_s_at,DDX17,NM_006386 /// NM_030881,22,59.70955642,365.637398,57.8682491,49.79572353,460.242238,52.01154136,45.15550536,84.08404706,102.9664062,61.51345421,59.04159699,75.15358594,61.61073511,66.91928511,,,,,,,,,,,,,,
208718_at,DDX17,NM_006386 /// NM_030881,22,2285.984417,2193.623343,2206.585925,2562.790229,2636.484701,2235.528145,1953.844986,2547.735125,2590.472851,2428.079169,2308.916581,2312.279894,2251.23408,2519.811192,,,,,,,,,,,,,,
208667_s_at,ST13,NM_003932,22,356.2213586,317.7416401,352.0751725,347.8013201,330.975294,318.9573545,424.6381385,367.2453259,352.776401,333.3514941,383.3503087,153.8222115,243.7164773,281.7594073,,,,,,,,,,,,,,
208666_s_at,ST13,NM_003932,22,203.2638858,160.7304872,207.2373004,180.1756084,186.8491401,208.0375015,208.5428141,191.0345965,248.0384708,190.528125,215.2336966,138.4652318,140.8055013,147.4467348,,,,,,,,,,,,,,
208603_s_at,MAPK8IP2,NM_012324 /// NM_016431 /// NM_139124,22,159.6689706,130.4316476,163.6227935,155.7296517,158.5056153,243.483469,210.8612221,165.5381398,186.215601,162.0774906,210.0282919,212.1513463,202.1006042,261.7379957,,,,,,,,,,,,,,
208406_s_at,GRAP2,NM_004810,22,47.96000103,44.10132077,43.25844259,45.30976152,50.00186257,42.40933869,47.20311258,48.21165414,46.63721793,41.70157623,61.38438424,47.54362055,60.71958009,51.09074887,,,,,,,,,,,,,,
208386_x_at,DMC1,NM_007068,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208382_s_at,DMC1,NM_007068,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208359_s_at,KCNJ4,NM_004981 /// NM_152868,22,45.40816877,51.91898277,47.66274051,52.43361053,60.47930979,50.25273457,45.00239906,43.78727562,34.03081772,41.9253233,52.66490638,56.76895115,49.63239548,57.28715812,,,,,,,,,,,,,,
208299_at,CACNA1I,NM_001003406 /// NM_021096,22,71.7700443,64.90915093,64.28898941,69.78040846,63.509045,51.65084625,67.54887694,64.95956515,77.15619346,70.51898404,91.67142484,91.49114099,76.68007578,68.01022987,,,,,,,,,,,,,,
208284_x_at,GGT1,NM_001032364 /// NM_001032365 /// NM_005265 /// NM_013430,22,51.42221938,58.49655624,54.07387272,48.30866728,47.43105294,49.20421139,48.88635965,52.01803988,49.53992801,58.50467716,54.18042561,54.89602488,54.76490884,48.61265553,,,,,,,,,,,,,,
208258_s_at,GAS2L1,NM_006478 /// NM_152236 /// NM_152237,22,46.87965244,38.13410132,41.10010448,47.31546763,43.00045504,48.33947726,44.07901011,42.80684977,46.18108353,44.88433472,53.8931458,47.39720307,47.96000103,46.18108353,,,,,,,,,,,,,,
208151_x_at,DDX17,NM_006386 /// NM_030881,22,111.5031021,702.3712457,103.7883159,73.30551804,697.0461278,81.88912005,82.6234963,112.6895396,134.90593,96.29505449,90.56864987,195.3259445,89.76306194,94.31727617,,,,,,,,,,,,,,
208058_s_at,MGAT3,NM_002409,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207936_x_at,RFPL3,NM_006604,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207934_at,RFPL1,NM_021026,22,12.10767613,11.91758553,13.41913815,12.36379805,11.50859717,12.27720207,13.17489799,12.99108494,12.37279971,13.42592805,13.29028413,13.61344133,13.38810723,13.01361681,,,,,,,,,,,,,,
207873_x_at,SEZ6L,NM_021115,22,148.3468072,148.8731586,152.6104341,110.6761254,116.4026336,102.003164,121.7391995,132.191003,150.853043,139.0798928,168.7238363,148.0663682,121.7391995,121.7391995,,,,,,,,,,,,,,
207835_at,FBLN1,NM_001996 /// NM_006485 /// NM_006486 /// NM_006487,22,108.8305805,144.709926,125.8176196,85.00584319,93.75930489,98.65703816,97.39867172,116.8748085,106.1506929,135.2879724,99.89081356,150.9001179,111.8630803,99.83889329,,,,,,,,,,,,,,
207834_at,FBLN1,NM_001996 /// NM_006485 /// NM_006486 /// NM_006487,22,103.3439362,182.5515141,114.6895335,111.9344236,102.1489121,111.6926179,104.0425445,125.3258422,100.5570049,122.1804722,111.867739,154.2952508,137.0710562,120.5735958,,,,,,,,,,,,,,
207758_at,PPM1F,NM_014634,22,29.03900316,29.08674404,31.56688512,37.33896407,32.65427737,33.36607052,30.97065174,29.87796609,27.06431286,33.28199914,41.06934746,43.89151464,37.56143279,30.32235448,,,,,,,,,,,,,,
207701_at,C22orf24,---,22,38.26040062,38.2304419,38.03194418,37.41461819,39.22278602,36.29930406,34.66289402,40.98288967,38.2304419,36.45816276,50.21687096,45.76650102,42.5424148,36.92970574,,,,,,,,,,,,,,
207677_s_at,NCF4,NM_000631 /// NM_013416,22,18.84487339,17.45332626,18.16991526,17.08466157,17.41658412,16.55482702,16.91428344,18.89968344,17.0550867,18.10893597,21.30647359,21.4777339,21.09296825,17.10350401,,,,,,,,,,,,,,
207662_at,TBX1,NM_005992 /// NM_080646 /// NM_080647,22,22.18941689,22.32657431,21.63597087,24.05492129,22.58682873,23.48031752,24.88630242,21.28315561,22.60499926,23.63281897,28.64795326,25.50203001,30.30534174,25.16872382,,,,,,,,,,,,,,
207498_s_at,CYP2D6,NM_000106 /// NM_001025161,22,86.10828096,95.68495678,88.4407893,83.93496778,83.89658157,93.77359199,89.53499497,78.14329447,88.4407893,83.7791745,92.91179312,106.587165,100.3738756,98.17883128,,,,,,,,,,,,,,
207419_s_at,RAC2,NM_002872,22,31.6940424,32.27130136,28.70081823,32.12089608,27.50648971,32.02374266,29.74056325,31.97538718,32.07572262,31.07451993,36.35470315,40.95790567,37.79726804,29.79668532,,,,,,,,,,,,,,
207390_s_at,SMTN,NM_006932 /// NM_134269 /// NM_134270,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207280_at,RNF185,NM_152267,22,60.82700366,68.57305051,61.42014328,60.93798076,56.87963032,61.26113278,55.64884202,64.80306353,54.66895013,59.83799226,101.8068011,64.13056346,61.72956864,51.20419947,,,,,,,,,,,,,,
207265_s_at,KDELR3,NM_006855 /// NM_016657,22,91.79476443,98.95974479,91.69936486,77.39292964,77.4830997,64.4290857,77.60458427,104.3090136,84.85395165,86.8551709,90.5529655,86.28870922,79.14409649,77.4970838,,,,,,,,,,,,,,
207264_at,KDELR3,NM_006855 /// NM_016657,22,15.94619239,17.16954542,16.38632028,17.14611861,15.5372574,16.13140074,16.43363747,17.03535165,15.73952424,17.78266958,19.67907062,18.79998775,17.93293615,16.577561,,,,,,,,,,,,,,
207227_x_at,RFPL2,NM_006605,22,36.77950053,41.22220492,33.18248539,32.19601089,29.84174602,35.6942542,34.41987071,39.28046566,33.28199914,37.14227139,39.58851849,38.29781243,32.2892043,30.6681696,,,,,,,,,,,,,,
207215_at,HS322B1A,NM_015371,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207131_x_at,GGT1,NM_001032364 /// NM_001032365 /// NM_005265 /// NM_013430,22,47.70702816,62.93977749,49.50216792,47.70702816,45.92284441,43.56778772,48.88568102,47.43533291,46.02386097,49.43771339,52.90454862,44.87157835,49.43496833,42.83059745,,,,,,,,,,,,,,
207081_s_at,PIK4CA,NM_002650 /// NM_058004,22,205.3811407,124.8957053,189.0625517,270.855559,256.6289359,264.169401,241.1872859,229.3965807,205.3469988,214.8565655,293.954599,225.6776914,252.7556984,273.129258,,,,,,,,,,,,,,
207040_s_at,ST13,NM_003932,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206880_at,P2RXL1,NM_005446,22,142.4429226,156.6889865,150.7621263,155.2855723,139.6778912,144.4173157,133.2960112,158.945664,140.3952091,151.2624471,133.8441441,186.9683075,184.1465015,161.8338787,,,,,,,,,,,,,,
206850_at,RRP22,NM_001007279 /// NM_006477,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206839_at,HS747E2A,NM_015370,22,43.28394292,39.05377849,42.8240719,47.74938416,44.14566957,36.48394702,44.60859963,40.4113866,42.97899961,45.34652681,49.72398372,48.41291573,48.65075012,48.00291481,,,,,,,,,,,,,,
206819_at,DKFZP434P211,---,22,43.69268438,49.67885812,51.90961416,42.12631561,39.5569707,42.48348362,39.00858797,51.000874,40.61553684,50.3538382,49.93433122,50.45621255,43.69268438,39.01048329,,,,,,,,,,,,,,
206771_at,UPK3A,NM_006953,22,25.03249208,27.72623828,27.79686362,28.54725141,29.11316487,28.54725141,27.42101817,26.07453856,29.53390528,27.61001689,31.37557547,35.12508793,28.83701996,30.05868374,,,,,,,,,,,,,,
206660_at,IGLL1,NM_020070 /// NM_152855,22,18.49957477,20.62468394,18.94795069,19.09734325,18.25184012,19.81992849,19.981875,19.43466072,21.59447007,24.03092248,16.12033588,23.57735519,21.5321439,21.62652634,,,,,,,,,,,,,,
206632_s_at,APOBEC3B,NM_004900,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206526_at,RIBC2,NM_015653,22,21.33602897,19.78191111,20.17336924,18.43709912,20.1681958,18.72936487,18.67724627,20.13774205,21.88150598,21.47952287,20.90519899,23.27194991,21.97696217,20.7884439,,,,,,,,,,,,,,
206436_at,MPPED1,NM_001585,22,113.4710125,137.8905629,158.2574858,440.4059189,456.9270994,796.2235032,120.8471694,140.3037782,144.1113404,153.034167,298.6806143,613.2834925,623.7439324,762.5085775,,,,,,,,,,,,,,
206322_at,SYN3,NM_003490 /// NM_133632 /// NM_133633,22,33.80957576,36.71073593,31.52642934,35.25924729,30.88576548,29.79461724,29.2067488,35.78938686,31.97871641,38.45154935,41.90614948,38.33047166,36.19879572,32.39905801,,,,,,,,,,,,,,
206169_x_at,ZC3H7B,NM_017590,22,38.63456016,37.24435299,38.81493952,46.54422288,39.4676826,41.03747411,32.10730977,40.82610207,46.36904053,39.43159113,49.86100739,41.37966574,42.60408903,38.8364598,,,,,,,,,,,,,,
206168_at,ZC3H7B,NM_017590,22,31.42280577,32.7050107,34.55853177,29.53247037,29.96756963,28.19055747,28.70598865,34.63743508,30.25119105,35.20942745,43.0845896,35.51803329,36.49962658,31.43827405,,,,,,,,,,,,,,
206106_at,MAPK12,NM_002969,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206064_s_at,PPIL2,NM_014337 /// NM_148175 /// NM_148176,22,58.00840553,59.05592225,69.44313534,64.74737769,63.01092147,68.00317195,70.33739397,70.23557264,57.26930572,73.83331977,81.46453282,86.11306243,73.40366193,85.73784306,,,,,,,,,,,,,,
206063_x_at,PPIL2,NM_014337 /// NM_148175 /// NM_148176,22,142.2140154,150.7004498,158.9511802,148.371472,154.2567526,132.8845845,142.5594461,145.6063814,155.4061809,150.399902,162.1493969,188.9695291,174.4439783,146.5572095,,,,,,,,,,,,,,
206040_s_at,MAPK11,NM_002751 /// NM_138993,22,21.76698768,19.89908283,23.15063668,23.10030496,23.08397931,24.0512484,17.1797859,23.34918044,19.30576549,24.75555102,28.93813183,24.90959937,22.92929697,21.21981318,,,,,,,,,,,,,,
205877_s_at,ZC3H7B,NM_017590,22,120.3923667,107.37319,114.6601214,108.633856,112.3012505,128.1233824,136.3310188,108.3541182,112.1822032,120.056515,120.6078334,122.5426367,137.9039627,133.1907571,,,,,,,,,,,,,,
205864_at,SLC7A4,NM_004173,22,69.35221228,69.47635516,67.14742267,54.68980584,59.50214633,52.58684294,72.16013014,66.38888407,58.34308981,59.14769404,73.06862881,77.29857224,67.42820043,62.90880982,,,,,,,,,,,,,,
205784_x_at,ARVCF,NM_001670,22,292.8179235,242.9760356,290.688378,319.3069119,292.8179235,265.9921165,301.2693323,265.4709385,288.4684685,317.6469267,329.9056273,291.9261827,301.117021,299.7403672,,,,,,,,,,,,,,
205780_at,BIK,NM_001197,22,53.25185245,52.77452596,49.79606916,56.12066078,44.51470584,45.17553878,57.04387611,56.4346787,55.93812171,62.09391068,67.8017237,54.76718959,62.27148434,52.18561348,,,,,,,,,,,,,,
205707_at,IL17R,NM_014339,22,65.85358824,61.55183138,69.19230842,48.75505996,52.07756139,46.81794717,59.3337052,67.46324353,66.18029559,72.24771365,63.58436301,60.64218344,57.83375515,59.3337052,,,,,,,,,,,,,,
205670_at,GAL3ST1,NM_004861,22,34.21554515,39.5682162,30.8132696,33.55928869,27.12084319,29.99291691,49.34560861,29.98335218,31.99689063,37.37262137,41.53742599,39.86055142,42.69454548,29.66458763,,,,,,,,,,,,,,
205652_s_at,TTLL1,NM_001008572 /// NM_012263,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205582_s_at,GGTLA1,NM_004121,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205561_at,KCTD17,NM_024681,22,111.8708079,115.2058483,119.3967748,119.2387913,125.4266222,117.9645674,116.7978457,106.9579597,123.8457206,125.9345278,112.3510734,145.7608984,135.9544785,127.1219955,,,,,,,,,,,,,,
205276_s_at,GTPBP1,NM_004286,22,104.0512106,85.42463067,86.313839,107.459569,97.00046754,104.0512106,110.0869609,87.78485718,93.90826407,98.04892299,106.2272403,105.9309393,131.8277272,109.2167239,,,,,,,,,,,,,,
205275_at,GTPBP1,NM_004286,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205274_at,GTPBP1,NM_004286,22,63.07034598,70.2910996,66.33139705,67.8849596,60.24626236,56.37602781,66.78350762,66.55060125,72.14312692,67.66556472,74.95589932,60.80676186,73.85684827,69.25373981,,,,,,,,,,,,,,
205266_at,LIF,NM_002309,22,108.7596698,139.614012,129.7508262,122.9101401,117.9122552,104.1031537,112.6575498,132.2725565,106.9764855,112.3915569,148.6092587,162.9448448,145.6810915,125.4266222,,,,,,,,,,,,,,
205241_at,SCO2,NM_005138,22,63.71671094,60.86959977,57.84178405,65.27098489,56.68087014,67.19024749,77.96636807,50.17615697,63.39688481,64.49385502,59.03342105,61.82292055,60.74567531,61.52709804,,,,,,,,,,,,,,
205223_at,DEPDC5,NM_001007188 /// NM_014662,22,119.7979951,96.68566512,120.056515,139.9327757,140.0899764,142.9086915,115.079728,117.8379198,118.6295674,119.7979951,146.9936714,141.4707577,157.1795693,144.0154902,,,,,,,,,,,,,,
205193_at,MAFF,NM_012323 /// NM_152878,22,93.51981708,99.19463768,99.04141766,79.67305622,102.0130426,97.72868295,87.88774483,109.9184783,102.6172837,97.32578403,100.28,94.892367,101.2718797,96.29839641,,,,,,,,,,,,,,
205164_at,GCAT,NM_014291,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205159_at,CSF2RB,NM_000395,22,45.65243705,52.4754278,44.12180522,41.80721972,42.90756353,37.98057912,33.37139751,50.60155884,38.43369744,35.5996215,72.45281608,58.03333558,42.81338685,37.04713013,,,,,,,,,,,,,,
205147_x_at,NCF4,NM_000631 /// NM_013416,22,31.74505702,34.52931464,31.74505702,34.75262444,29.22072056,31.11503341,32.08372784,29.8343002,30.45316357,34.88487692,36.99735193,35.63690497,37.94584754,31.06719779,,,,,,,,,,,,,,
205086_s_at,hCAP-H2,NM_014551 /// NM_152299,22,69.41761715,70.44960751,75.26462655,68.31260823,84.08112902,69.77556525,71.25652097,70.76086692,74.53520282,77.3269875,78.2712208,79.30280252,69.32193869,67.80737118,,,,,,,,,,,,,,
205050_s_at,MAPK8IP2,NM_012324 /// NM_016431 /// NM_139124,22,125.1470248,105.5915166,129.0074079,124.2085104,125.7330225,173.6766428,153.7337227,88.23932313,120.9670155,133.8339255,151.3841338,126.8420984,137.2592896,142.8324763,,,,,,,,,,,,,,
205037_at,RABL4,NM_006860,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205013_s_at,ADORA2A,NM_000675,22,51.22158329,50.08789099,50.65174121,41.9317119,49.74328179,41.60081938,50.8737644,44.4444042,45.66446455,46.49875544,51.50212855,42.69602719,48.94195805,48.91144305,,,,,,,,,,,,,,
204993_at,GNAZ,NM_002073,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204991_s_at,NF2,NM_000268 /// NM_016418 /// NM_181825 /// NM_181826 /// NM_181827 /// NM_181828 /// NM_181829 /// NM_181830 /// NM_181831 /// NM_181832 /// NM_181833 /// NM_181834 /// NM_181835,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204799_at,ZBED4,NM_014838,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204746_s_at,PRKCABP,NM_012407,22,88.3029543,99.19394918,97.05562716,92.7702402,106.9594444,103.3403497,111.3887665,88.71033181,96.71781859,100.6783892,101.66433,121.7400445,108.8418759,119.8777272,,,,,,,,,,,,,,
204693_at,CDC42EP1,NM_007061 /// NM_152243,22,147.0140296,128.6966012,132.8164369,138.9613447,138.5795091,103.3403497,140.2474,136.3074095,117.3415296,138.9266725,142.7245978,153.5771497,142.1342245,130.021842,,,,,,,,,,,,,,
204691_x_at,PLA2G6,NM_001004426 /// NM_003560,22,239.2807014,237.5372914,221.8068272,221.1145322,205.0611219,211.593296,211.5360965,241.5905114,209.7998914,233.5844193,246.0742303,249.3312293,254.6143387,240.4144764,,,,,,,,,,,,,,
204629_at,PARVB,NM_001003828 /// NM_013327,22,58.95653681,58.5610713,66.14589704,45.41478788,49.56534675,52.25111185,59.68597763,69.50959087,67.13439638,62.96988627,77.52019126,69.65523882,59.56859735,50.68721176,,,,,,,,,,,,,,
204594_s_at,FLJ20232,NM_019008,22,152.0065975,171.0684443,159.4068488,160.3344026,172.5523227,175.0665708,161.1812409,145.765957,162.9482377,182.5376372,147.0843573,143.6366193,171.9732271,170.4778186,,,,,,,,,,,,,,
204593_s_at,FLJ20232,NM_019008,22,60.96376685,56.74651482,58.24409547,67.48476438,68.49087244,72.01072014,63.08783812,59.04651481,59.82223163,64.99693427,63.67212244,60.36288309,66.24089187,60.44453802,,,,,,,,,,,,,,
204541_at,SEC14L2,NM_012429,22,45.76173636,38.27048063,41.39658732,41.62590663,40.61301317,40.43492796,52.4005548,44.81780416,47.69611792,47.6525019,54.67312425,57.33006072,48.15521414,38.80229214,,,,,,,,,,,,,,
204539_s_at,CELSR1,NM_014246,22,22.29440881,25.36540259,23.50604272,23.394703,23.38465306,22.48950408,24.23667927,23.99463606,23.65642021,25.59269176,24.92065061,32.29412455,27.94716047,26.67007898,,,,,,,,,,,,,,
204520_x_at,BRD1,NM_014577,22,104.1255213,94.88512227,105.3057246,133.2341258,145.6215418,135.8038036,73.73050725,100.7216574,101.8971551,97.80659199,106.5923438,99.02357869,98.67618089,137.5631287,,,,,,,,,,,,,,
204493_at,BID,NM_001196 /// NM_197966 /// NM_197967,22,78.3591508,107.0825758,93.4426975,110.3834303,85.46843347,130.6333861,73.12789406,81.79552572,91.71843077,75.34813296,103.905633,109.3227594,92.18116459,92.43069593,,,,,,,,,,,,,,
204482_at,CLDN5,NM_003277,22,248.8564319,189.4364155,161.0539146,217.5766468,355.3950933,177.9551569,253.5681786,210.7399206,342.696992,294.0544938,198.1391475,218.6940149,217.2511244,227.1812782,,,,,,,,,,,,,,
204414_at,LARGE,NM_004737 /// NM_133642,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204412_s_at,NEFH,NM_021076,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204402_at,C22orf3,NM_012265,22,79.20886545,69.7605765,89.35025943,84.87218337,86.99557648,72.17463255,89.27781753,82.59084169,82.00783566,84.05256539,88.31889116,91.93358309,94.3734989,82.72662319,,,,,,,,,,,,,,
204318_s_at,GTSE1,NM_016426,22,29.02833223,27.91212785,28.66761697,29.19905608,29.02833223,24.65570959,25.65325256,29.87651447,30.0941227,27.29528423,28.85041435,31.23994721,28.50513462,24.44334948,,,,,,,,,,,,,,
204315_s_at,GTSE1,NM_016426,22,36.74382695,37.49015299,34.92939993,34.31410789,36.08256943,29.57692621,32.85656553,35.15626161,33.19444204,38.33712342,42.24971916,42.20289487,43.48663326,32.35597433,,,,,,,,,,,,,,
204287_at,SYNGR1,NM_004711 /// NM_145731 /// NM_145738,22,276.5986811,239.230882,287.897161,238.2561979,199.8758102,247.8631748,346.9537588,267.9945898,270.7785804,249.004858,256.636061,228.7868159,228.0790675,232.4892321,,,,,,,,,,,,,,
204205_at,APOBEC3G,NM_021822,22,15.70704664,17.99694494,18.1889446,14.24871681,14.22542638,15.12433826,14.98232888,16.5540227,16.5540227,18.28387701,15.12087693,17.15966835,14.72708447,15.22563064,,,,,,,,,,,,,,
204193_at,CHKB,NM_005198 /// NM_152253,22,212.907039,189.201515,208.3087997,196.8113813,206.1042023,179.8948641,206.19421,216.1771364,201.9382169,208.3087997,233.7333932,227.4538593,212.2572538,217.8829962,,,,,,,,,,,,,,
204179_at,MB,NM_005368 /// NM_203377 /// NM_203378,22,66.21930807,77.48097414,69.58139932,65.01001854,54.27552683,50.77371448,64.03861619,66.01400149,64.11810123,57.62368018,75.55629315,72.04816863,70.33348845,63.49011403,,,,,,,,,,,,,,
204153_s_at,MFNG,NM_002405,22,66.79414774,67.69981376,75.71828992,58.79045632,56.13116044,41.74554002,54.38323202,66.37922997,66.62677364,67.05764364,83.48992104,64.14389734,59.66321666,58.20212473,,,,,,,,,,,,,,
204152_s_at,MFNG,NM_002405,22,53.5617134,66.52709147,53.3065131,53.17219845,57.27326192,58.53469568,54.13764329,52.54311337,60.44873356,59.36044084,54.50853367,70.29839498,56.4385959,61.09998935,,,,,,,,,,,,,,
204126_s_at,CDC45L,NM_003504,22,51.99028073,51.39228117,54.19883778,55.22195019,57.05296449,40.79470064,46.98766548,46.58520775,47.80865093,48.63050966,59.34851326,54.97866101,61.05257049,49.36785996,,,,,,,,,,,,,,
204086_at,PRAME,NM_006115 /// NM_206953 /// NM_206954 /// NM_206955 /// NM_206956,22,34.40103655,45.76904237,41.51239206,38.79395687,37.25029917,35.83705415,31.51834441,38.1944214,32.67623738,43.64668441,46.90240401,39.67174624,37.05791933,34.96209858,,,,,,,,,,,,,,
204079_at,TPST2,NM_001008566 /// NM_003595,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204043_at,TCN2,NM_000355,22,63.00960943,60.06987734,57.46851479,64.73212115,62.01949722,48.13885509,64.60214789,64.13632912,66.1005262,68.92951418,65.19955181,47.62047711,65.70996011,58.37950834,,,,,,,,,,,,,,
204017_at,KDELR3,NM_006855 /// NM_016657,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204008_at,DNAL4,NM_005740,22,85.89784643,77.48525094,78.09617296,90.38429096,85.24243099,79.02733235,81.25698648,85.15150507,87.2903394,84.74520375,99.39765716,84.74520375,88.96155212,85.88949994,,,,,,,,,,,,,,
203956_at,MORC2,NM_014941,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
